abandon	-2.89143563722721	-1.06239497186614	-0.855742425255732
abduct	-3.34692640087332	-0.510646181300344	1.35670860463586
abort	-2.03503121624952	-0.289656481536299	0.601744237561351
abuse	-3.91321120136929	-0.818587906930015	1.82914717091109
abusive	-3.58051202663853	-0.101680455999679	1.32516781283231
academic	2.21927801351342	2.13071921066987	-1.05800188519657
accept	2.22564710309411	1.99431968640775	-1.43253591886014
acclaim	1.48233067118853	1.32748843419306	0.0161844691802998
accommodate	2.19984214434025	1.930503104228	-0.913696390202854
accomplice	-0.270595204469844	0.438812739148601	-0.102691994190184
accountant	0.718846361536933	1.2709215075285	-0.817321080457595
accuse	-2.09339219457387	0.069904126933877	1.15503379540283
acknowledge	2.24031987380335	1.94625094322883	-0.755738923898001
acquaintance	0.951833706036118	0.29074995666818	-1.11986409546395
active	2.39215338010354	2.2479084842341	2.04064365284805
actor	1.1593187753743	1.25130558171422	0.608761972829153
addict	-2.42013994469521	-2.55614889693414	0.4602448686005
address	1.35180946675725	0.693337266936788	-0.968155558799949
admire	2.60134872995984	2.54648560075349	0.122758016246022
admit	0.915632703327997	0.396813658318739	-0.866431024296768
adolescent	0.617551406683721	-0.98200045095647	0.705961864139186
adopt	2.7980524052228	2.01073493799062	0.178100030236224
adore	2.76247049153282	1.99248455520001	1.01839659435086
adult	1.08479305299968	2.13709604913258	-0.0597481351558977
adulterer	-2.7350384286231	-1.12771217083177	0.869987775933653
adventurous	2.76644124172036	1.74424884582742	2.58001101962759
advise	1.62417076892207	2.35975515513488	-0.786213595872475
affectionate	2.66943831846344	2.44535249691109	-0.474578167410245
afraid	-2.48445381735064	-1.88245084683157	-0.051445550178161
aggravate	-2.56336473595736	0.344034293430507	1.75799584149699
aggressive	-1.46164952775364	1.27354255147599	2.02643059764254
agitate	-1.9925456926747	0.182419712522951	1.63798214447616
agreeable	2.16878595738998	2.01476472510564	-1.02367503057815
aid	2.4401038689532	2.21140849109248	0.0713386292371412
aide	1.39678722086197	2.26458612144257	-0.330183332432934
alarm	-0.801805044988811	2.01034663466204	2.67009351510373
alcoholic	-2.67334795535067	-1.95132799365396	1.22238684328242
alert	1.39572895372805	2.23772489729376	1.05869157363297
alienate	-2.71014249909568	-0.15152559390536	-0.535614062495468
allow	1.40006494819114	1.61434619186979	-1.24940848482938
ally	1.93055020161974	2.5575669189246	-0.0370684819266245
aloof	-0.62552312184276	-0.679948156566977	-1.77406167988262
alumnus	0.828536726748046	1.59207022769703	-0.853250045009162
amaze	2.78330693420145	2.10693745993284	1.1309497304288
ambassador	1.13744553326672	2.13299640377159	-0.397266195237522
ambitious	2.25170498775118	2.05352611273394	1.44178386124627
amorous	1.49377042082693	1.62226661383818	-0.012017255480393
amuse	2.55781300403837	2.43006379556955	1.22600182604413
amused	2.54954146890786	1.48353692001669	0.148973472585123
amusing	2.87029112721762	2.30674218442454	1.29192000844747
analyze	0.806926477066253	1.46438253205458	-0.705298659006222
angel	3.3824047175928	2.22200956862496	-0.760911302839241
anger	-2.56907871875959	0.933573012105473	1.78256465739858
angry	-2.4288456478458	-0.00343897249090447	1.96713140152383
anguished	-2.25896196816552	-1.64921670193553	-0.424015364734296
annihilate	-2.58008179164633	1.12615405718062	2.18996005745542
annoy	-2.37527578431475	0.183346321464926	1.10170194602529
annoyed	-2.33758557341537	-0.677904021133521	0.728158123968891
annoying	-2.15637674632463	-0.846563887660023	1.5692925528422
answer	1.6486903462541	1.41096830617718	-0.224339636555098
antagonize	-2.40417061177661	-0.0513155614241391	0.984355919510849
antisocial	-1.81056077927105	-0.557478205879743	-0.894261014810363
anxious	-1.49092921717877	-0.893027773258192	1.28682964734721
appalled	-1.44769984868093	-0.645275563950538	0.379535584806314
appease	0.936753039335213	0.87717260178734	-0.86990972027799
applaud	2.53226842368508	1.91359860191097	1.53764155638941
applicant	0.586097718652301	-0.177097029737907	-0.460398621477872
appoint	1.49258105014665	1.7484709964681	-0.0871601227380633
appreciate	3.08634670797615	2.84374387630632	-1.21744037147933
appreciative	2.92952095930001	2.68108029929919	-0.278357874112195
apprehend	-0.438128264998222	0.830000925943633	1.23787289864854
apprehensive	-1.76629945932738	-0.488435476242154	-0.372635566761734
apprentice	1.42243608320607	-0.0129941956742017	-0.74349669173965
approach	1.13418656627243	1.63759583396272	0.238054347532824
architect	1.54259157196118	1.76952321161361	-1.26494249783292
arm	0.0263955955309657	2.0026311670269	-0.187384655766237
arouse	2.04126902620449	1.93772866747609	1.63891160082905
aroused	1.64235740733059	1.53447497207412	2.39962960776898
arrest	-1.51332974332043	0.0794534818089945	2.41344264671313
arrogant	-2.64705716799533	-0.295242471818545	1.29877960652453
arsonist	-3.07402449798538	-0.188081598105519	1.89098396694305
artist	1.95161601708848	1.85733878524623	-0.611849340206249
artistic	2.48459361290327	2.21102895271403	0.575055807482937
ashamed	-2.61553122370175	-0.226096911975655	-0.231687450127198
ask	1.46854520907549	1.6502423108235	-0.664388712503389
ass	-0.418196982139271	-0.730268767597769	1.19116727665713
assailant	-2.13314349383025	-0.424696399089008	1.14389280029551
assassin	-2.92688389017466	0.3438238764957	0.562979104625476
assassinate	-2.6848275002358	0.256808164590014	1.59262663224449
assault	-3.46681090303225	0.0544221886269847	2.6909743346762
assertive	0.853455645939801	1.98856377470598	1.52374155200889
assess	0.790696048918411	0.844878796786521	-1.25231679974002
assist	2.2859618936932	2.42092334884312	-0.362652698785669
assistant	1.41368618713177	0.966731568151654	0.135531525792839
assure	2.14272636298856	2.28391513281248	-1.21082430889573
