894503521	gf	e	-2.15627674632	1
52364629	african american	e	1.4137176066	1
93738615	american	p	3.91401642433	2
25593764	ceo	a	-2.42429418417	1
357124881	american	p	-2.08768135048	1
58130626	resident	e	1.53115676461	1
384422474	alum	p	88.479501649	40
46907956	protestor	e	2.11165433287	1
451678019	nigga	e	66.9186349964	112
416898629	canadian	e	0.976028473177	1
62600738	mexican	p	3.1218656894	2
121223668	asian	a	-1.59069159935	1
18249306	bf	e	-0.895165339339	2
73262947	jew	a	-0.165860229028	1
58488256	muslim	e	-1.28705866501	4
60315255	christian	a	-1.79909224556	1
22128237	mexican	a	2.02158626817	1
346288470	african american	e	-0.325209491059	1
8838602	ceo	p	2.47501961415	1
21066284	christian	e	0.893222420908	1
55760510	american	a	-1.82687899838	1
15567465	muslim	p	1.33816440323	1
17370140	protester	p	-2.07385498392	1
172990247	lawmaker	p	2.01874951768	1
15320816	protestor	a	1.16019693053	1
939733442	christian	e	2.85093307045	1
146500971	russian	p	2.03257588424	1
7076522	lawmaker	p	-1.0921829582	1
52210194	muslim	a	0.74452113112	2
23180416	jew	p	-1.0388424867	2
28545793	ceo	a	0.018806657539	3
55883616	canadian	e	-0.829983314423	1
49478026	asian	e	-0.408015543329	1
6077982	indian	a	-1.18778368336	1
456104864	ceo	a	-2.18274236225	1
23170009	christian	p	3.31842797428	1
42495656	african american	e	-0.680092572215	1
62835100	ceo	e	3.18813301238	1
249958218	christian	e	1.9047392022	2
28453669	african american	e	20.2306884497	31
507975746	christian	a	1.46065697096	2
1330340634	russian	a	-1.22903865203	1
30282844	resident	a	2.64643695682	6
1323284311	canadian	e	-1.19532618472	1
29861539	asian	p	1.10322872347	2
48877038	american	e	5.49629331401	3
116890366	american	e	1.10615719002	2
998208384	asian	e	-3.21159188446	1
46249779	nigga	a	-1.00012310177	2
34485573	resident	e	3.6003453931	7
180027844	gf	p	2.1155340836	1
30988222	nigga	a	18.7000852325	196
16893977	asian	e	11.0988277542	4
55883616	russian	p	0.981772025723	1
351067477	nigga	p	88.0395104087	74
21066284	mexican	e	4.11082902338	1
183878353	american	e	2.14714264099	1
1113391880	asian	p	1.52344366476	1
172990247	nigga	a	-0.92764441447	1
26406376	protester	e	-0.45012913929	3
565525028	protester	p	3.24939614148	2
114316180	muslim	e	3.33981375074	1
459070257	gf	a	-2.23245547692	2
172897725	asian	p	1.52100032154	1
23180416	african american	e	3.76678817808	2
282408091	american	e	3.35255637945	8
465986945	american	a	-3.72322487884	2
761883602	christian	p	-3.16613794212	1
8493562	protester	a	0.747858223804	2
509320078	american	e	3.14081526823	1
1330340634	nigga	p	1.93579131833	1
527121304	nigga	a	-2.95398810182	4
14189130	american	a	-1.90588608226	2
120217906	american	a	-15.9408891467	10
448387943	american	a	-5.28141423919	3
25889538	indian	e	-3.46671090303	1
60963159	extremist	a	-1.75741211632	1
757986565	mexican	e	-1.87877402832	1
232606648	american	p	2.53052508039	3
68599478	american	p	6.49869228296	3
291897182	alum	e	3.73228707015	1
36527243	american	p	3.56730257235	1
395420020	protestor	a	1.08953330153	3
47349297	gf	p	1.29178444231	1
320849928	nigga	a	4.44956404564	4
15407436	muslim	e	3.48300306916	1
50475911	muslim	e	1.5133572431	1
1308869912	chinese	e	10.1736842751	4
408210883	nigga	p	19.2041459753	16
15474846	american	a	-20.928871567	15
216913695	mexican	a	-3.73711825525	2
1327293290	resident	p	-1.70054308682	1
30029578	muslim	a	-0.247463727919	19
15407436	mexican	p	1.28110894856	5
15408039	japanese	e	2.21439917755	1
444224661	nigga	a	-1.86855912763	1
482952395	asian	a	-1.28503731826	1
43645570	jew	a	-1.95191938611	1
28478345	african american	e	-2.18049514209	3
326176527	nigga	a	-6.75863983371	15
92584013	jew	a	-1.03495654281	1
404858084	latino	a	-4.22338642973	2
997750561	hispanic	a	1.92433263328	1
23939963	protester	a	-2.28536042003	1
132344326	resident	e	13.4852533449	5
1420203835	nigga	a	2.84129547658	1
970495856	asian	e	2.51016776125	1
29730634	chinese	p	8.00576623795	3
24653101	indian	e	2.62032008253	1
451678019	indian	e	2.41300193974	1
19482496	extremist	a	-0.479221486268	1
